path,name,internal_id,relative_path,type,size
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Fabricio_Soares_da_Silva_-_Publicacao_de_afastamento",license.txt,152811918039917672758383972365238215456,15/28/11,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Edgard_de_Godoi_da_Matta_Machado_-_Publicacao_de_afastamento",Fonte8.pdf,80219756969099332474279356078168822467,80/21/97,application/pdf,101222
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Edgard_de_Godoi_da_Matta_Machado_-_Publicacao_de_afastamento",license.txt,156524553270742186349638470736001364621,15/65/24,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Demetrio_da_Rocha_Ribeiro_-_Publicacao_de_afastamento",Fonte7.pdf,69308458792247144246089771548721323532,69/30/84,application/pdf,100897
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Demetrio_da_Rocha_Ribeiro_-_Publicacao_de_afastamento",license.txt,71942291065434714215006120022035363506,71/94/22,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Celso_Gabriel_de_Rezende_Passos_-_Publicacao_de_afastamento",Fonte5.pdf,18720600803793256891703868620501222191,18/72/06,application/pdf,101343
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Celso_Gabriel_de_Rezende_Passos_-_Publicacao_de_afastamento",license.txt,122416710629863637438168705410063134836,12/24/16,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Carlos_Murilo_Felicio_dos_Santos_-_Publicacao_de_afastamento",Fonte4.pdf,11514031134988663093350330586824751454,11/51/40,application/pdf,103563
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Carlos_Murilo_Felicio_dos_Santos_-_Publicacao_de_afastamento",license.txt,103065413442858540497723329129037737561,10/30/65,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Armando_Ziller_-_Publicacao_de_afastamento",2._DOU_-_09.10.1964_-_p._9204_a_9208.pdf,13524251920485542681013147173033167829,13/52/42,application/pdf,963761
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Armando_Ziller_-_Publicacao_de_afastamento",license.txt,94907696022881485716164747960544227393,94/90/76,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Apolo_Heringer_Lisboa_-_Publicacao_de_afastamento",10._DOU_-_01.07.1969_-_p._5532.pdf,102468614987725735450139869053691940288,10/24/68,application/pdf,189008
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Apolo_Heringer_Lisboa_-_Publicacao_de_afastamento",Fonte3.pdf,164438610977742949960432774037410072062,16/44/38,application/pdf,103559
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Apolo_Heringer_Lisboa_-_Publicacao_de_afastamento",license.txt,70736491177176789381078290256944975801,70/73/64,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Antonio_de_Feria_Lopes_-_Publicacao_de_afastamento",Fonte2.pdf,77357822863734610461042930732180142096,77/35/78,application/pdf,100865
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Antonio_de_Feria_Lopes_-_Publicacao_de_afastamento",license.txt,167237430949443740724033803458873426881,16/72/37,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Abner_de_Souza_Pereira_-_Publicacao_de_afastamento",Fonte.pdf,32549928610609778743063931999223553377,32/54/99,application/pdf,100897
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Abner_de_Souza_Pereira_-_Publicacao_de_afastamento",license.txt,166208048589886395119257901169413492854,16/62/08,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Aloisio_Pimenta_-_Publicacao_de_afastamento",Fonte1.pdf,8157939539697651458972706443532438222,81/57/93,application/pdf,99942
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Aloisio_Pimenta_-_Publicacao_de_afastamento",license.txt,48879484835046355228589958855065767039,48/87/94,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Amilcar_Vianna_Martins_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,35112687152404885217756300660913628030,35/11/26,application/pdf,193656
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Amilcar_Vianna_Martins_-_Publicacao_de_afastamento",license.txt,49188983246889327304770454248695912834,49/18/89,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Celson_Diniz_Pereira_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,67730128594488038442585419058699657380,67/73/01,application/pdf,193664
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Celson_Diniz_Pereira_-_Publicacao_de_afastamento",license.txt,51131372417464485695092475634377974322,51/13/13,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Eder_Simoes_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,141347087947252160645176436236966426770,14/13/47,application/pdf,193671
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Eder_Simoes_-_Publicacao_de_afastamento",license.txt,99119697357718178943646735345654856164,99/11/96,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Edgar_da_Mata_Machado_-_Publicacao_de_afastamento",Fonte2.pdf,43693438005522580099522442771639802550,43/69/34,application/pdf,98495
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Edgar_da_Mata_Machado_-_Publicacao_de_afastamento",license.txt,157847521686510405131426391407712020382,15/78/47,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Fabio_Lucas_Gomes_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,53915981964503342903320384252606913127,53/91/59,application/pdf,193677
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Fabio_Lucas_Gomes_-_Publicacao_de_afastamento",license.txt,169295401256937342758256757489073081727,16/92/95,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Gerson_de_Brito_Melo_Boson_-_Publicacao_de_afastamento",Fonte3.pdf,104356271288139382641346221736358546020,10/43/56,application/pdf,99942
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Gerson_de_Brito_Melo_Boson_-_Publicacao_de_afastamento",license.txt,145771223814876495307641841289471187672,14/57/71,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Guido_Antonio_de_Almeida_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,6456126148858200462269780498193707175,64/56/12,application/pdf,193681
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Guido_Antonio_de_Almeida_-_Publicacao_de_afastamento",license.txt,107560925210525556824885355858712169375,10/75/60,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Herbert_Jose_de_Souza_-_Publicacao_de_afastamento",Fonte4.pdf,36273442167105164460717961831774577514,36/27/34,application/pdf,104161
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Herbert_Jose_de_Souza_-_Publicacao_de_afastamento",license.txt,149376666463083681914476927967896711722,14/93/76,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Julio_Barbosa_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,113087141758790978363162730427527762191,11/30/87,application/pdf,193684
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Julio_Barbosa_-_Publicacao_de_afastamento",license.txt,21239110952628122022655916576070445537,21/23/91,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Lourival_Vilela_Viana_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,96913459545092471247790404229397259934,96/91/34,application/pdf,193685
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Lourival_Vilela_Viana_-_Publicacao_de_afastamento",license.txt,166113038730759840405393960874964261508,16/61/13,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Maria_Andrea_Rios_Loyola_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,9719506754900825521733918485135598499,97/19/50,application/pdf,193687
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Maria_Andrea_Rios_Loyola_-_Publicacao_de_afastamento",license.txt,124451370923386795901976302994976809866,12/44/51,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Osorio_da_Rocha_Diniz_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,92143010013909166032083256535043027594,92/14/30,application/pdf,193687
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Osorio_da_Rocha_Diniz_-_Publicacao_de_afastamento",license.txt,71733775470211253074524870860721716635,71/73/37,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Pedro_Parafita_de_Bessa_-_Publicacao_de_afastamento",Fonte5.pdf,125957752442466859003236378527904758033,12/59/57,application/pdf,99942
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Pedro_Parafita_de_Bessa_-_Publicacao_de_afastamento",license.txt,80947268614189572995932690820259527695,80/94/72,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Rodolpho_de_Abreu_Bering_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,137821346865046111957698269547397000707,13/78/21,application/pdf,193686
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Rodolpho_de_Abreu_Bering_-_Publicacao_de_afastamento",license.txt,143534447950152514113699266725756304920,14/35/34,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Rui_de_Souza_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,100641768594830804373650478088970125004,10/06/41,application/pdf,193684
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Rui_de_Souza_-_Publicacao_de_afastamento",license.txt,7773240414761857827858043817611037702,77/73/24,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Sylvio_Carvalho_de_Vasconcellos_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,72398291885261642281669096042361697892,72/39/82,application/pdf,193688
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Sylvio_Carvalho_de_Vasconcellos_-_Publicacao_de_afastamento",license.txt,65976461357597521454519806303010242432,65/97/64,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Tarcisio_Ferreira_-_Publicacao_de_afastamento",12._DOU_-_15.09.1969_-_p._7777.pdf,169840941503428821104766682304796763223,16/98/40,application/pdf,193688
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Tarcisio_Ferreira_-_Publicacao_de_afastamento",license.txt,88884344768838408662549703749473750627,88/88/43,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Carlos_Portirio_Dos_Santos_-_Sancao_administrativa",1._Diario_Oficial_de_Minas_Gerais_-_02.10.1964_-_p._188_e_seguintes.pdf,131552463937606498170625138194806317474,13/15/52,application/pdf,2359673
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Carlos_Portirio_Dos_Santos_-_Sancao_administrativa",license.txt,140765842153957332676885481458547674429,14/07/65,text/plain; charset=utf-8,1748
"/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/11._CASSACAO_DE_REPRESENTANTES_POLITICOS,_APOSENTADORIAS_E_DEMISSOES_DE_SERVIDORES_PUBLICOS,_NO_AMBITO_DE_MINAS_GERAIS/Aposentadorias,_demissoes_de_funcionarios_publicos_e_sancoes_administrativas/Fernando_Antonio_de_Almeida_-_Sancao_administrativa",1._Diario_Oficial_de_Minas_Gerais_-_02.10.1964_-_p._188_e_seguintes.pdf,126308513791664374717733350145671198477,12/63/08,application/pdf,2359673
